,Unnamed: 0,x,y
136,136,45.97456128915337,38.41682549000222
137,137,23.36622103905916,73.10532484028276
138,138,44.93529351487961,36.14685407610152
139,139,41.60524372139139,55.07858399943721
140,140,42.93878195208785,56.37547705062477
141,141,23.07752797303182,47.31545958543458
142,142,31.74357445452238,24.72552351306649
143,143,46.83188090430829,55.27276077552396
144,144,48.90963744205192,26.4702728394616
145,145,32.938795151788746,66.52292847591295
146,146,58.71375566175016,54.407421637127605
147,147,14.144654934959298,59.2949641127034
148,148,18.17457447357745,61.27821316917751
149,149,65.72462401340516,68.46644105094478
150,150,24.3203381343956,43.52889558850443
151,151,29.43738815804103,25.540881219016875
152,152,61.32757294260088,50.42914932480583
153,153,57.31985310945753,51.42072465514644
154,154,36.82657116018067,42.11893424009582
155,155,33.65368358677827,56.54676873723738
156,156,37.88261677402445,35.62549144923637
157,157,26.21433743859284,77.87306659993664
158,158,26.34437793143232,68.81669385694894
159,159,48.709372737947575,57.06135566392342
160,160,43.28209271100437,82.9460568150789
161,161,50.28121114585692,60.63366191357285
162,162,36.197624119703065,6.879545940809237
163,163,40.69283867785582,47.16801275803731
164,164,49.95411859231672,77.32127218544093
165,165,59.3343767910247,51.96527607124612
166,166,53.35933387634517,33.66090053638513
167,167,31.921866976134865,72.24689246543645
168,168,23.426511248006676,39.0386685499917
169,169,40.394015602476266,51.62892255931268
170,170,59.093830258270685,73.31612640169176
171,171,36.610571722821696,51.1269762776085
172,172,18.12443859081446,53.67669985015461
173,173,44.03184574152276,56.96288364765926
174,174,19.065349067257785,39.3627393754413
175,175,19.008242864267714,49.55667438499668
176,176,51.11116745316807,42.44557857548002
177,177,38.30891881729194,55.41934325434983
178,178,41.09979528888272,38.336561034936906
179,179,34.871043312903865,50.83026964759654
180,180,24.96075904200267,44.0367348144208
181,181,62.50504980464595,43.89361052820045
182,182,46.039743755957296,59.56169192566992
183,183,63.35579199378312,47.13157686391936
184,184,53.28380566815353,55.0871429786363
185,185,47.84689124369264,43.16821134955843
186,186,62.0006894073698,52.66232052411045
187,187,47.81756658768467,53.459974627877614
188,188,33.943824618947346,52.366443702645626
189,189,27.226956777154346,49.83474938052221
190,190,41.36872442241599,61.82229815024406
191,191,54.59272246725187,47.2458997436403
192,192,46.54328181062776,38.0696961594616
193,193,38.00764858402667,61.9617450233909
194,194,47.1315986823067,55.10702976560597
195,195,32.0169888804694,55.33178280747023
196,196,44.545043811008114,59.533887282661816
197,197,64.17476777991703,61.11483577087655
198,198,37.44468371312619,59.09595889283643
199,199,40.58928543053271,78.29251681576645
200,200,39.36722414638462,46.594906194678224
201,201,37.67494109724864,37.62066414882428
202,202,28.212812429508084,35.85287432577158
203,203,40.69989844527744,57.478491504453736
204,204,46.27646512219292,66.50822000695004
205,205,17.985808843163767,55.688927846827774
206,206,66.45426922192411,48.84793283342311
207,207,39.120391520135065,45.74662730949804
208,208,39.609868161892514,55.553922502216444
209,209,22.57468114458383,63.19364645593568
210,210,45.34238586472895,61.0947580466857
211,211,31.96488724657302,65.36287402932322
212,212,17.079233857711696,45.169049579325616
213,213,38.25433247837071,61.95824775304308
214,214,39.48460080489944,40.7559479742284
215,215,37.99399882826224,42.01279545925309
216,216,47.34595570893053,46.61986037846901
217,217,46.80759295970327,73.79129392328058
218,218,47.50281414163025,48.29578341832716
219,219,29.674834093695782,55.72944323576417
220,220,40.60852837992006,72.19579154119654
221,221,25.88326735788452,46.181734876717286
222,222,47.61550244976614,52.04081276613231
223,223,40.23063445011623,68.19668474878051
224,224,39.71683413925804,42.2020866129747
225,225,48.81260090106269,46.81611870748637
226,226,37.38842606344524,43.64254967860796
227,227,57.94192054082063,31.096620044378668
228,228,18.528802808393227,59.20958656308356
229,229,27.576417786774847,61.63429048885226
230,230,42.75818915471908,52.2633680044116
231,231,55.09070167746586,42.31340074649452
232,232,24.672212122207256,39.03219966318528
233,233,29.522351639469697,53.29000462506325
234,234,39.96914919034382,37.14429970431925
235,235,47.89886489827148,51.48706523491889
236,236,30.218330090563697,37.11944891323918
237,237,52.94343902899898,53.33290177861681
238,238,41.42894382958925,59.113953168335485
239,239,47.164954603431234,57.70892884565858
240,240,36.47219153053969,63.83095035082823
241,241,44.15481622414241,73.62954915572033
242,242,22.14796296579841,40.86057735421197
243,243,30.295658563534744,64.09373023661107
244,244,40.91052974758996,53.56372193011184
245,245,46.71569358236881,51.91083612421772
246,246,38.263433180749,38.5345218945704
247,247,43.09624049928332,55.31698531610154
248,248,26.61789352106208,79.82492390358605
249,249,49.21173331113643,82.3910825031098
250,250,35.99229601890705,41.291179537617495
251,251,40.84128851943772,60.220025867166
252,252,65.89759562890306,53.798959362774255
253,253,36.62014620791862,57.81643852426535
254,254,29.7620866253753,44.0949978735762
255,255,33.48088568646508,57.70757593976025
256,256,52.778672392683134,48.24454666085141
257,257,43.39576754648974,51.82526380911491
258,258,25.74689380261332,33.52767086461307
259,259,48.07548356430868,37.04579663823604
260,260,32.95944720888444,64.96141403946345
261,261,44.92926118736916,49.28673983940724
262,262,43.00119953352685,46.11060980419124
263,263,48.807761330677685,57.92802260618211
264,264,49.789547466969694,55.972538256336975
265,265,38.40973840314593,59.49719705850799
266,266,17.916277799063526,37.69896583039522
267,267,49.97747562386546,56.997387969926486
268,268,21.84642739004501,51.82507095323131
269,269,57.71315518342077,52.77094766074181
270,270,48.45092988320391,51.64469002996618
271,271,25.36431697167396,48.33486870087426
272,272,58.87397165007619,39.65731177489053
273,273,46.90956120209641,28.508973408378395
274,274,23.15858393778436,58.63749570828461
275,275,45.51995658551722,69.54259503062877
276,276,36.44259024331293,48.22375515855256
277,277,51.330984451791736,39.00512276991002
278,278,39.28592789085284,30.913449556467764
279,279,45.873233854976505,45.34639105026244
280,280,37.21462355619779,43.80046286040805
281,281,55.77449422210107,56.06614975604715
282,282,42.30569461248905,62.668887435824345
283,283,52.13324606117895,54.57678166569879
284,284,32.1095690710674,56.56331667480784
285,285,35.618098924984565,46.73174858526713
286,286,63.54365576521933,46.47679197463724
287,287,52.06416582800314,65.67624567277835
288,288,53.92901263359839,41.86378913678097
289,289,38.78107006002463,55.74179681659561
290,290,52.23664110304395,50.22156928844812
291,291,43.43182208657448,47.06721161996095
292,292,31.120777069440347,66.04495981517128
293,293,40.25313999195056,41.43804344955643
294,294,32.40703208521511,48.2052147739675
295,295,53.24202238758327,57.052324658303874
296,296,52.50830389705403,45.95692377367774
297,297,38.72844737461121,44.09914381054192
298,298,21.56675338927289,35.2792599606678
299,299,31.89825869711649,44.79662407332868
300,300,28.16751430376154,51.98576417846607
301,301,28.64581320197201,42.08894562940091
302,302,52.01083488418403,50.67869122194632
303,303,38.433820007063005,67.6991224676454
304,304,38.28320519439998,35.645920599337714
305,305,56.74927752195437,48.032870764290784
306,306,64.44325436548053,29.450918332650662
307,307,49.141241968255066,26.140766081071835
308,308,42.491870468310765,47.79913930693573
309,309,59.62915849179471,38.9311717251585
310,310,28.571732358829443,75.63881139823272
311,311,21.726087253216637,58.895764902435324
312,312,62.83419339975574,86.07675881572307
313,313,36.483677268258106,19.04304234934205
314,314,56.077450273522736,40.53964445252305
315,315,31.359887277951263,50.05735216088599
316,316,52.70969251594916,61.56659664481317
317,317,50.72250786099003,62.7863235145946
318,318,33.708259741718045,13.45022934146472
319,319,43.36391824734602,53.31914359449641
320,320,29.661678280505825,45.48091449349658
321,321,44.650737539336106,65.22747797372067
322,322,38.01899397676365,54.94282864248803
323,323,25.869315009557845,42.4459383060313
324,324,54.72169266578073,68.51390277666812
325,325,16.175927144290632,50.24438194244362
326,326,44.80408289214598,44.79916682715644
327,327,29.704046199136727,52.02504009115667
328,328,51.81220484894207,43.8226243241915
329,329,44.185497190021856,50.96893091399082
330,330,57.87203462613692,53.53336456576025
331,331,44.02520378879965,43.573415612798016
332,332,33.60307381928825,39.711534199059926
333,333,49.66506503835255,36.37391156041485
334,334,62.03537683923338,51.80141141711911
335,335,53.309798879298455,61.20683567747162
336,336,30.15975017601281,77.42951866187674
337,337,69.49893018867647,44.391907165071785
338,338,35.649051073659734,62.7585351572326
339,339,41.4385785102259,43.39536032649167
340,340,29.01555102087211,53.34872328467908
341,341,35.75246422699124,54.10402536389233
342,342,37.452586606974165,46.82848327038671
343,343,48.99433618463307,44.26410962279429
344,344,45.833080446267495,58.07221845138576
345,345,26.45156762042674,34.80833759739193
346,346,42.87322306327952,54.50385638240658
347,347,19.45870540161566,38.40696415567176
348,348,43.03869908625381,47.45030008498048
349,349,48.15450433932837,47.27458952852693
350,350,30.166509067922,55.06157413730112
351,351,58.02073718733514,58.70300799045236
352,352,46.24486933808154,43.00086147647718
353,353,46.05665588207691,50.28241382075794
354,354,40.247971490779136,71.2382774975797
355,355,56.00741699246486,37.17955523886232
356,356,20.92827601425573,31.46073675275545
357,357,39.075924250331646,38.42027731794532
358,358,41.81335249914369,45.10361746253136
359,359,50.50123395485343,31.888457837818297
360,360,34.53922861264791,31.104989637616576
361,361,35.86339351300834,45.639080519882704
362,362,41.69323843647164,34.92436675749014
363,363,38.92167159944871,30.91923448931512
364,364,32.11132366658956,47.22847197420405
365,365,49.99482474108261,66.59547560418049
366,366,31.20268611923627,37.839835350358726
367,367,59.80916524655908,43.06710515501575
368,368,34.29985971355518,68.7093943791441
369,369,21.34699136627534,49.19520665205117
370,370,49.88064415483096,35.849056365751004
371,371,41.47827266495189,52.75190289425455
372,372,39.39444864613584,45.69582530220424
373,373,43.29415849210783,43.85933684824935
374,374,19.74142472448219,53.32439676341062
375,375,32.02150009563812,40.68172522035314
376,376,27.87488454114427,56.44428186908435
377,377,28.55092858827894,59.03697324550799
378,378,36.569620878824495,46.55607797213159
379,379,57.81420281949683,49.69545467867175
380,380,45.88767538438457,53.067696203007614
381,381,32.39734516558863,48.08727207760865
382,382,42.22532864272287,67.94008516101381
383,383,43.89408297035568,54.075535120290006
384,384,19.21785148790854,45.55900452781381
385,385,19.80009498397916,57.00039273718032
386,386,64.79176621380489,61.58530904618142
387,387,50.35545132523954,52.32205753539877
388,388,38.88127247327406,64.78193686582463
389,389,50.35304027243572,44.17653091437191
390,390,28.53506359839636,64.20746045691068
391,391,25.9576536829123,45.99043303670789
392,392,52.14916541027772,40.70765595867285
393,393,35.44370644572277,38.68007861888151
394,394,33.85884190472307,36.86704395373266
395,395,33.41245455389885,32.305898561070315
396,396,52.44694739911174,36.28119304261037
397,397,52.76423221943907,59.083283658939656
398,398,53.46844203980316,79.75431425079448
399,399,43.12463428130648,26.29319942334635
400,400,45.50268786218479,54.79214089968775
401,401,32.92598432621699,28.413853224398093
402,402,31.91030344588725,54.75402640334824
403,403,55.5944550462912,52.53085038241911
404,404,44.96420699482288,26.912227906386704
405,405,65.04360792635754,62.99346464174651
406,406,47.77673687946702,35.950804213434964
407,407,37.69067628163528,37.48663369530813
408,408,33.91860208128371,54.7220768115354
409,409,28.56107796418638,48.09669828851523
410,410,38.71182938588773,41.597485193251465
411,411,48.02929178870154,45.063059801430704
412,412,39.3507692086675,52.14222206969631
413,413,19.61534681601248,56.93068885802161
414,414,47.84623330086404,54.35698733686152
415,415,25.58087174040014,36.73801181806874
416,416,30.08713862452701,64.39764295510798
417,417,37.93986647845304,52.20809484974775
418,418,44.75279405006323,33.858742852660455
419,419,58.637144624569686,33.508874438659
420,420,63.90798757725348,54.16772115870866
421,421,44.44979603789406,47.15703710577062
422,422,31.264194425214697,56.39243836544373
423,423,22.143069268005327,59.656417144362855
424,424,45.43690072250375,43.60322993757508
425,425,36.521355138196725,50.31928014917821
426,426,37.50228235829252,48.60567236855557
427,427,55.71425355710092,57.19190722726259
428,428,58.07266605697181,66.9753289177023
429,429,38.64157809211635,45.67361773969364
430,430,43.197620925082646,51.05650104353558
431,431,25.272066095866062,42.70673476107033
432,432,20.97259481638679,66.9333550685541
433,433,46.58213343269677,46.45492145934216
434,434,36.97013798634627,65.4552458102741
435,435,38.49757191439613,31.282335030985934
436,436,43.7475329124843,40.06641696660213
437,437,35.21867936932936,39.04947791455197
438,438,48.597808255466674,65.17211394534122
439,439,35.61691747724122,36.66353859880216
440,440,58.24165719688797,39.5227401102328
441,441,23.902986588432416,54.70107845292616
442,442,29.46696286427404,50.60533334253172
443,443,43.67773131853946,57.61052898833459
444,444,44.40464279503432,36.591559491277366
445,445,51.496313668195526,39.929745234164585
446,446,49.97375577411525,77.82503285755193
447,447,34.17261127967656,62.327248741433934
448,448,46.62315884814991,67.02870957816417
449,449,57.48234980295581,57.66421191980031
450,450,51.985779174006815,49.69124425132719
451,451,35.32781284852706,51.17229855752701
452,452,25.347937674209504,31.548797261827467
453,453,24.793532668572468,41.30232151555299
454,454,33.46984661941028,55.48769525795989
455,455,61.7023422954494,40.71619427242433
456,456,25.29695194697875,40.67603957875018
457,457,44.52830783855256,49.94958735743352
458,458,34.32355839889436,63.09945176788213
459,459,38.969235327839954,61.47423514484527
460,460,31.93285978455903,47.00220848608701
461,461,17.227663983788144,43.466806872447975
462,462,24.5241571088295,38.28688388296757
463,463,43.996477740842096,62.09158729350836
464,464,53.064674045564175,51.99711658632429
465,465,37.361621330115646,62.653522816011005
466,466,54.06088893909178,35.02024687762524
467,467,47.8244534672904,51.324343670547925
468,468,46.12193803412639,46.77017646303128
469,469,41.7526564503037,35.51812420259397
470,470,54.679925634128935,72.03203658978823
471,471,36.70797487193169,36.28336427337425
472,472,31.14728386603779,55.57748669473116
473,473,41.578756274775536,67.58209109681698
474,474,37.71629933556954,53.00686689309948
475,475,29.71464717192701,49.988145627853456
476,476,39.16292140749467,40.64341796615585
477,477,37.6071935178503,43.82687658187176
478,478,30.320592175261467,35.17405429805561
479,479,26.278169427926187,31.605148581640165
480,480,67.86310056718081,40.82010821762289
481,481,51.72494135311756,54.14869678245925
482,482,34.13954041971914,44.11533251891858
483,483,47.11920068403384,65.51768902013511
484,484,44.830287600288464,56.13046014899729
485,485,35.57584652047352,63.17602410621467
486,486,23.281462655341507,31.2048731045076
487,487,30.48907582108021,60.76786068936931
488,488,42.56789882722696,62.309493822144695
489,489,26.55676239750292,35.65110159861337
490,490,46.06223905758466,35.40640241302688
491,491,49.913251169136586,56.09851992976076
492,492,41.125437252064735,53.48331603113727
493,493,19.00007069131528,39.81561727458444
494,494,37.79143264831827,28.44701357830184
495,495,54.767559025896986,34.561620243797336
496,496,50.19457777887793,40.3586711707535
497,497,42.70142450595666,40.29117929263455
498,498,44.63631813128118,59.76608484448943
499,499,27.10273630017956,30.019547770217866
500,500,41.53196302407951,35.91728760300559
501,501,44.032589829398816,41.39057590330071
502,502,39.9291500866825,37.78452155819314
503,503,14.610585618105617,61.27861300857828
504,504,35.215828311255656,47.65830259586201
505,505,29.68226163752273,40.46285017646892
506,506,53.98276304314931,67.09573056920374
507,507,23.195638363428976,43.429794177435774
508,508,37.491983149613816,56.97519910902244
509,509,33.832814293658295,43.70284821681065
510,510,51.22423863509666,66.72204111133411
511,511,47.20128583152763,55.323528001151416
512,512,49.79296606442698,40.68600181630808
513,513,19.8198946065862,50.957660228617485
514,514,53.431802605917404,61.17040453443991
515,515,23.726410130154186,73.703697257895
516,516,41.07330092872798,28.92323062666973
517,517,37.133498920467446,27.05230838367158
518,518,15.549389292885834,63.77839407118009
519,519,46.31753002329196,56.89358681427013
520,520,42.760406096591865,45.61077689251434
521,521,41.3121879588445,54.56757102413928
522,522,44.564725921562825,63.22904736180829
523,523,31.15952073763048,25.206505474127503
524,524,16.675331187715287,18.01997394457556
525,525,24.11966753988863,47.02504248979707
526,526,41.76848392176731,59.36408237653933
527,527,52.13749987084708,53.06135195246099
528,528,41.9483700025724,43.27798910485811
529,529,53.11909949652643,31.002747794464057
530,530,55.48741448172885,46.03055464414874
531,531,29.918833515129904,37.35118812887072
532,532,53.68637048273602,64.01128751073676
533,533,53.38684165277602,64.02237777886553
534,534,42.36571746268674,54.08894899437365
535,535,29.974314431733763,32.706560478835115
536,536,63.39215333794864,41.49525538292736
537,537,38.47394079184248,47.35787379734253
538,538,35.26404062576874,52.17079507188095
539,539,47.50194487736413,28.49945445837324
540,540,45.06917907946308,30.4724515781477
541,541,42.94783169082944,61.57380187218794
542,542,53.51320662086964,46.77315822932867
543,543,41.78579550458072,31.79790987991514
544,544,44.1180330155145,63.0238629715043
545,545,35.62749868542194,28.84253131618864
546,546,38.79118935354203,58.28165016601802
547,547,46.27821685157795,36.42912281836476
548,548,44.17132879732954,43.80530021055291
549,549,50.802071657881626,47.27070511470132
550,550,47.37437609686264,44.128048371928784
551,551,38.934964750726856,65.77830016873317
552,552,30.946495037525573,49.41889375830505
553,553,51.38823078026519,52.0770309897587
554,554,17.09564601791194,18.074893752419957
555,555,27.487748849323964,41.38960987651234
556,556,65.26304470095117,43.37647544165293
557,557,41.69240116861263,67.31678769366543
558,558,26.16672118251567,51.69919679215213
559,559,53.72768164811765,42.40068172199463
560,560,38.587258099471306,44.469748951319545
561,561,56.925758121918165,57.86195922480918
562,562,33.50712745230352,61.21654407279515
563,563,30.68053095689809,69.74973831970507
564,564,42.04533590691682,32.62491337955355
565,565,64.59777634103332,41.98378433939885
566,566,30.578203959309796,47.38830446839081
567,567,46.716125233793306,32.536201458334546
568,568,27.40491470748985,53.25527393018516
569,569,42.8918204713992,66.51413924100541
570,570,44.3899082938248,58.99505120184297
571,571,25.760494074198967,40.99662354183236
572,572,40.228303238378935,49.81636157891173
573,573,42.125598449678925,45.795645655900834
574,574,24.84040905750183,46.21781553103629
575,575,35.80887307164652,48.48166197699167
576,576,43.63812671716014,65.32478391429447
577,577,39.58203748484374,58.2453699171064
578,578,24.56431220753244,54.35243030565818
579,579,24.550771934900204,62.43773468518376
580,580,36.91340906381655,55.36250069727218
581,581,23.244118770326164,78.62858926496727
582,582,46.67120816754525,40.28374582641999
583,583,45.727476325286894,48.88676573433663
584,584,31.38265152997436,54.21758518184057
585,585,45.12189713081539,20.53723132677981
586,586,47.66867426385558,42.810006557840616
587,587,50.21032596250662,41.03653771210745
588,588,61.138238456982265,41.125722671099176
589,589,58.22748486653351,33.889560474971816
590,590,45.13276344668974,42.86087776329371
591,591,55.75525494090442,56.35672428338159
592,592,51.92086282680954,49.67934090349415
593,593,41.85491725339047,52.07573420928394
594,594,53.714547502912446,61.420906173769225
595,595,50.92534304331835,64.55972749030057
596,596,49.06720493057867,46.4158801560962
597,597,35.68297157433747,61.22663108138292
598,598,18.3768331062788,55.87241383904969
599,599,46.56392778965459,53.24662751543567
600,600,53.25677221712871,36.118421680395215
601,601,17.292375367058543,64.17202400581839
602,602,19.36028075321078,35.95609791796425
603,603,40.73394086669085,53.08620939518463
604,604,34.372160831223674,51.54927500889486
605,605,54.08701241984115,41.86320506335969
606,606,46.31518769521661,35.37784086625055
607,607,33.022764555093154,39.650751639612935
608,608,20.449195948580904,60.53326620869617
609,609,47.83483982383392,38.57514693502616
610,610,26.34193423990505,33.15819399131609
611,611,52.88062966577055,67.86439294844625
612,612,54.64228728823693,66.38197295705633
613,613,37.43281892697708,36.72846347121453
614,614,48.99594022961542,69.06808086747094
615,615,2.197956720895931,62.98011505786302
616,616,45.74241502055331,28.95704681046105
617,617,53.91633229514885,47.00620704049608
618,618,34.04211649048077,44.08924771561323
619,619,45.66340385155763,71.9838915983266
620,620,43.38072131382682,49.99385696238512
621,621,23.467714871435287,46.211888999986975
622,622,26.273733263929152,65.72801220473478
623,623,47.8423293792016,45.0032569484848
624,624,48.8332216165151,31.140655119283217
625,625,24.70659929611485,52.63832428394774
626,626,29.729336999617416,55.67852516451484
627,627,14.707471989070092,40.03142302247155
628,628,27.53269723268632,53.158447976696976
629,629,53.315773221802914,64.82200692878314
630,630,38.64052662099121,52.51061106079786
631,631,46.45848115170474,47.84885856784471
632,632,34.68264183824691,45.59538530439303
633,633,29.13080822793744,67.58323759614879
634,634,47.30540487918409,25.53136834324076
635,635,35.56063099008188,37.27677020359858
636,636,37.63142908533455,47.04731931129408
637,637,37.640733877885054,59.63312823158216
638,638,28.432973960595262,68.50530262509453
639,639,31.172762724777304,29.13490150192001
640,640,30.050842999562164,62.924006425988544
641,641,48.92141447002157,49.499328558170255
642,642,46.42785118664884,39.23513293285329
643,643,33.530849470273274,50.04085522687514
644,644,63.88049484030722,52.65025456042456
645,645,28.6866021286163,49.3702914899736
646,646,9.749785087672432,58.16209619245405
647,647,61.2740626426755,64.96827414640605
648,648,40.10649589968887,40.96377756818428
649,649,49.03154107349212,46.56441391042451
650,650,44.265521959567245,48.217235187439165
651,651,34.45440121082839,50.23963940503237
652,652,48.12195220254641,47.81247953771354
653,653,31.16510698554248,39.860854799056455
654,654,49.84326486942126,57.88921596821381
655,655,66.05851479164966,70.21919027349601
656,656,22.18969183157811,49.56817150241149
657,657,51.49533524810583,41.98465768899793
658,658,51.80652617065469,58.21479984586763
659,659,40.77794570481903,34.067384591266936
660,660,37.50705260030885,53.4084179080238
661,661,21.48662684189263,42.1321825199899
662,662,38.87399971834038,41.93114855401039
663,663,47.47823170235258,44.47838557508634
664,664,47.47534439355231,44.22733081011162
665,665,25.533209029545105,45.57685261348172
666,666,28.487970726162597,43.91276912088536
667,667,43.78933470787734,56.5848080541484
668,668,36.28313378086855,54.04864584402587
669,669,62.95440689946357,54.03877773670044
670,670,31.08671926440436,72.10190889848143
671,671,29.987703627857723,54.022203589691735
672,672,44.14442797528086,46.02083490685806
673,673,72.84189579149015,68.41997391531392
674,674,22.889425361450755,61.28135793890445
675,675,21.47910942109221,48.80219549817743
676,676,57.02099730793451,33.18370638558886
677,677,64.21584961794278,45.11729037336838
678,678,37.985391779729554,56.72808200850079
679,679,48.22916044511437,36.01719638625308
680,680,51.86640662683392,48.8852681720244
681,681,60.30618658424991,55.42426473767269
682,682,43.19648719437389,24.38415348688568
683,683,46.37001658227357,54.61841397374556
684,684,42.391093296212425,39.30031270930327
685,685,24.61994922271287,47.54307937094345
686,686,46.7153173917903,53.42720462203973
687,687,23.3105202623776,82.63603310436986
688,688,42.41828366333695,67.40829187713538
689,689,43.73387411831784,68.26030998331214
690,690,47.68684779708892,39.10893902465148
691,691,45.0239852839169,41.32457949100922
692,692,39.93350677024482,42.10363956985524
693,693,23.696654501244986,57.57456237859749
694,694,48.88919398913062,77.95775155546872
695,695,31.17734666980938,41.832628674994005
696,696,47.0136952790023,64.60833066136622
697,697,55.65859062266724,36.02908382644653
698,698,22.965607123830143,49.01593903541281
